filepath,country,model_version,class_rank,class_uuid,kingdom,tax1,tax2,tax3,tax4,tax5,common_name,score
input/semana35/camera11/100_BTCF/IMG_0888.JPG,GT,4.0.1a,5,e07c537d-08b8-4c31-9768-51e4adf5a5ab,mammalia,rodentia,sciuridae,sciurus,niger,eastern fox squirrel,,0.0
input/semana35/camera11/100_BTCF/IMG_0889.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9999
input/semana35/camera11/100_BTCF/IMG_0889.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0
input/semana35/camera11/100_BTCF/IMG_0889.JPG,GT,4.0.1a,3,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.0
input/semana35/camera11/100_BTCF/IMG_0889.JPG,GT,4.0.1a,4,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.0
input/semana35/camera11/100_BTCF/IMG_0889.JPG,GT,4.0.1a,5,96a61999-e7b0-4442-8a6b-9c2ea3a38d98,reptilia,squamata,varanidae,varanus,varius,lace monitor,,0.0
input/semana35/camera11/100_BTCF/IMG_0890.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.8447
input/semana35/camera11/100_BTCF/IMG_0890.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.1202
input/semana35/camera11/100_BTCF/IMG_0890.JPG,GT,4.0.1a,3,189cdd40-b83d-48d1-a4fa-e43a104f2a23,mammalia,cetartiodactyla,bovidae,capra,aegagrus hircus,domestic goat,,0.0122
input/semana35/camera11/100_BTCF/IMG_0890.JPG,GT,4.0.1a,4,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.0043
input/semana35/camera11/100_BTCF/IMG_0890.JPG,GT,4.0.1a,5,317171d7-d306-4e71-9a4a-33e62012076b,mammalia,cetartiodactyla,cervidae,capreolus,capreolus,european roe deer,,0.0017
input/semana35/camera11/100_BTCF/IMG_0891.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.5368
input/semana35/camera11/100_BTCF/IMG_0891.JPG,GT,4.0.1a,2,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.4116
input/semana35/camera11/100_BTCF/IMG_0891.JPG,GT,4.0.1a,3,189cdd40-b83d-48d1-a4fa-e43a104f2a23,mammalia,cetartiodactyla,bovidae,capra,aegagrus hircus,domestic goat,,0.018
input/semana35/camera11/100_BTCF/IMG_0891.JPG,GT,4.0.1a,4,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.0038
input/semana35/camera11/100_BTCF/IMG_0891.JPG,GT,4.0.1a,5,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.0032
input/semana35/camera11/100_BTCF/IMG_0892.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9997
input/semana35/camera11/100_BTCF/IMG_0892.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0001
input/semana35/camera11/100_BTCF/IMG_0892.JPG,GT,4.0.1a,3,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.0
input/semana35/camera11/100_BTCF/IMG_0892.JPG,GT,4.0.1a,4,739a105e-d883-4ff8-9282-7ec44018e6a0,reptilia,,,,,reptile,,0.0
input/semana35/camera11/100_BTCF/IMG_0892.JPG,GT,4.0.1a,5,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.0
input/semana35/camera11/100_BTCF/IMG_0893.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.6999
input/semana35/camera11/100_BTCF/IMG_0893.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.2202
input/semana35/camera11/100_BTCF/IMG_0893.JPG,GT,4.0.1a,3,189cdd40-b83d-48d1-a4fa-e43a104f2a23,mammalia,cetartiodactyla,bovidae,capra,aegagrus hircus,domestic goat,,0.0412
input/semana35/camera11/100_BTCF/IMG_0893.JPG,GT,4.0.1a,4,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.0083
input/semana35/camera11/100_BTCF/IMG_0893.JPG,GT,4.0.1a,5,0de8422e-f59d-4802-9e93-ab8559e43e55,mammalia,artiodactyla,bovidae,ovis,aries,domestic sheep,,0.003
input/semana35/camera11/100_BTCF/IMG_0894.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.5559
input/semana35/camera11/100_BTCF/IMG_0894.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.3615
input/semana35/camera11/100_BTCF/IMG_0894.JPG,GT,4.0.1a,3,189cdd40-b83d-48d1-a4fa-e43a104f2a23,mammalia,cetartiodactyla,bovidae,capra,aegagrus hircus,domestic goat,,0.0305
input/semana35/camera11/100_BTCF/IMG_0894.JPG,GT,4.0.1a,4,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.0064
input/semana35/camera11/100_BTCF/IMG_0894.JPG,GT,4.0.1a,5,c5ce946f-8f0d-4379-992b-cc0982381f5e,mammalia,cetartiodactyla,cervidae,cervus,canadensis,elk,,0.005
input/semana35/camera11/100_BTCF/IMG_0895.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9938
input/semana35/camera11/100_BTCF/IMG_0895.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0023
input/semana35/camera11/100_BTCF/IMG_0895.JPG,GT,4.0.1a,3,0de8422e-f59d-4802-9e93-ab8559e43e55,mammalia,artiodactyla,bovidae,ovis,aries,domestic sheep,,0.0007
input/semana35/camera11/100_BTCF/IMG_0895.JPG,GT,4.0.1a,4,dfea7f7a-a241-4cc7-bd09-140baec73491,mammalia,cetartiodactyla,bovidae,bos,,bos species,,0.0007
input/semana35/camera11/100_BTCF/IMG_0895.JPG,GT,4.0.1a,5,189cdd40-b83d-48d1-a4fa-e43a104f2a23,mammalia,cetartiodactyla,bovidae,capra,aegagrus hircus,domestic goat,,0.0004
input/semana35/camera11/100_BTCF/IMG_0896.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9867
input/semana35/camera11/100_BTCF/IMG_0896.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.006
input/semana35/camera11/100_BTCF/IMG_0896.JPG,GT,4.0.1a,3,dfea7f7a-a241-4cc7-bd09-140baec73491,mammalia,cetartiodactyla,bovidae,bos,,bos species,,0.0013
input/semana35/camera11/100_BTCF/IMG_0896.JPG,GT,4.0.1a,4,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0013
input/semana35/camera11/100_BTCF/IMG_0896.JPG,GT,4.0.1a,5,ce2e0e86-5580-4ab4-974a-4970753a140f,aves,pelecaniformes,ardeidae,bubulcus,ibis,cattle egret,,0.001
input/semana35/camera11/100_BTCF/IMG_0897.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9932
input/semana35/camera11/100_BTCF/IMG_0897.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0024
input/semana35/camera11/100_BTCF/IMG_0897.JPG,GT,4.0.1a,3,dfea7f7a-a241-4cc7-bd09-140baec73491,mammalia,cetartiodactyla,bovidae,bos,,bos species,,0.0008
input/semana35/camera11/100_BTCF/IMG_0897.JPG,GT,4.0.1a,4,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0008
input/semana35/camera11/100_BTCF/IMG_0897.JPG,GT,4.0.1a,5,ce2e0e86-5580-4ab4-974a-4970753a140f,aves,pelecaniformes,ardeidae,bubulcus,ibis,cattle egret,,0.0006
input/semana35/camera11/100_BTCF/IMG_0898.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9918
input/semana35/camera11/100_BTCF/IMG_0898.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0022
input/semana35/camera11/100_BTCF/IMG_0898.JPG,GT,4.0.1a,3,dfea7f7a-a241-4cc7-bd09-140baec73491,mammalia,cetartiodactyla,bovidae,bos,,bos species,,0.0016
input/semana35/camera11/100_BTCF/IMG_0898.JPG,GT,4.0.1a,4,ce2e0e86-5580-4ab4-974a-4970753a140f,aves,pelecaniformes,ardeidae,bubulcus,ibis,cattle egret,,0.0008
input/semana35/camera11/100_BTCF/IMG_0898.JPG,GT,4.0.1a,5,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0006
input/semana35/camera11/100_BTCF/IMG_0899.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9882
input/semana35/camera11/100_BTCF/IMG_0899.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0041
input/semana35/camera11/100_BTCF/IMG_0899.JPG,GT,4.0.1a,3,dfea7f7a-a241-4cc7-bd09-140baec73491,mammalia,cetartiodactyla,bovidae,bos,,bos species,,0.0018
input/semana35/camera11/100_BTCF/IMG_0899.JPG,GT,4.0.1a,4,ce2e0e86-5580-4ab4-974a-4970753a140f,aves,pelecaniformes,ardeidae,bubulcus,ibis,cattle egret,,0.0013
input/semana35/camera11/100_BTCF/IMG_0899.JPG,GT,4.0.1a,5,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0008
input/semana35/camera11/100_BTCF/IMG_0900.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9949
input/semana35/camera11/100_BTCF/IMG_0900.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.001
input/semana35/camera11/100_BTCF/IMG_0900.JPG,GT,4.0.1a,3,dfea7f7a-a241-4cc7-bd09-140baec73491,mammalia,cetartiodactyla,bovidae,bos,,bos species,,0.0009
input/semana35/camera11/100_BTCF/IMG_0900.JPG,GT,4.0.1a,4,ce2e0e86-5580-4ab4-974a-4970753a140f,aves,pelecaniformes,ardeidae,bubulcus,ibis,cattle egret,,0.0006
input/semana35/camera11/100_BTCF/IMG_0900.JPG,GT,4.0.1a,5,0de8422e-f59d-4802-9e93-ab8559e43e55,mammalia,artiodactyla,bovidae,ovis,aries,domestic sheep,,0.0004
input/semana35/camera11/100_BTCF/IMG_0901.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9879
input/semana35/camera11/100_BTCF/IMG_0901.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0023
input/semana35/camera11/100_BTCF/IMG_0901.JPG,GT,4.0.1a,3,ce2e0e86-5580-4ab4-974a-4970753a140f,aves,pelecaniformes,ardeidae,bubulcus,ibis,cattle egret,,0.0021
input/semana35/camera11/100_BTCF/IMG_0901.JPG,GT,4.0.1a,4,189cdd40-b83d-48d1-a4fa-e43a104f2a23,mammalia,cetartiodactyla,bovidae,capra,aegagrus hircus,domestic goat,,0.0016
input/semana35/camera11/100_BTCF/IMG_0901.JPG,GT,4.0.1a,5,0de8422e-f59d-4802-9e93-ab8559e43e55,mammalia,artiodactyla,bovidae,ovis,aries,domestic sheep,,0.0016
input/semana35/camera11/100_BTCF/IMG_0902.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9822
input/semana35/camera11/100_BTCF/IMG_0902.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.005
input/semana35/camera11/100_BTCF/IMG_0902.JPG,GT,4.0.1a,3,0de8422e-f59d-4802-9e93-ab8559e43e55,mammalia,artiodactyla,bovidae,ovis,aries,domestic sheep,,0.0026
input/semana35/camera11/100_BTCF/IMG_0902.JPG,GT,4.0.1a,4,dfea7f7a-a241-4cc7-bd09-140baec73491,mammalia,cetartiodactyla,bovidae,bos,,bos species,,0.0021
input/semana35/camera11/100_BTCF/IMG_0902.JPG,GT,4.0.1a,5,ce2e0e86-5580-4ab4-974a-4970753a140f,aves,pelecaniformes,ardeidae,bubulcus,ibis,cattle egret,,0.0018
input/semana35/camera11/100_BTCF/IMG_0903.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9839
input/semana35/camera11/100_BTCF/IMG_0903.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0038
input/semana35/camera11/100_BTCF/IMG_0903.JPG,GT,4.0.1a,3,ce2e0e86-5580-4ab4-974a-4970753a140f,aves,pelecaniformes,ardeidae,bubulcus,ibis,cattle egret,,0.0033
input/semana35/camera11/100_BTCF/IMG_0903.JPG,GT,4.0.1a,4,189cdd40-b83d-48d1-a4fa-e43a104f2a23,mammalia,cetartiodactyla,bovidae,capra,aegagrus hircus,domestic goat,,0.002
input/semana35/camera11/100_BTCF/IMG_0903.JPG,GT,4.0.1a,5,0de8422e-f59d-4802-9e93-ab8559e43e55,mammalia,artiodactyla,bovidae,ovis,aries,domestic sheep,,0.002
input/semana35/camera11/100_BTCF/IMG_0904.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.989
input/semana35/camera11/100_BTCF/IMG_0904.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0036
input/semana35/camera11/100_BTCF/IMG_0904.JPG,GT,4.0.1a,3,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0021
input/semana35/camera11/100_BTCF/IMG_0904.JPG,GT,4.0.1a,4,ce2e0e86-5580-4ab4-974a-4970753a140f,aves,pelecaniformes,ardeidae,bubulcus,ibis,cattle egret,,0.0018
input/semana35/camera11/100_BTCF/IMG_0904.JPG,GT,4.0.1a,5,dfea7f7a-a241-4cc7-bd09-140baec73491,mammalia,cetartiodactyla,bovidae,bos,,bos species,,0.0015
input/semana35/camera11/100_BTCF/IMG_0905.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.5482
input/semana35/camera11/100_BTCF/IMG_0905.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.448
input/semana35/camera11/100_BTCF/IMG_0905.JPG,GT,4.0.1a,3,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0008
input/semana35/camera11/100_BTCF/IMG_0905.JPG,GT,4.0.1a,4,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.0005
input/semana35/camera11/100_BTCF/IMG_0905.JPG,GT,4.0.1a,5,dfea7f7a-a241-4cc7-bd09-140baec73491,mammalia,cetartiodactyla,bovidae,bos,,bos species,,0.0003
input/semana35/camera11/100_BTCF/IMG_0906.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9789
input/semana35/camera11/100_BTCF/IMG_0906.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0086
input/semana35/camera11/100_BTCF/IMG_0906.JPG,GT,4.0.1a,3,189cdd40-b83d-48d1-a4fa-e43a104f2a23,mammalia,cetartiodactyla,bovidae,capra,aegagrus hircus,domestic goat,,0.0066
input/semana35/camera11/100_BTCF/IMG_0906.JPG,GT,4.0.1a,4,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.0008
input/semana35/camera11/100_BTCF/IMG_0906.JPG,GT,4.0.1a,5,0de8422e-f59d-4802-9e93-ab8559e43e55,mammalia,artiodactyla,bovidae,ovis,aries,domestic sheep,,0.0007
input/semana35/camera11/100_BTCF/IMG_0907.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.8092
input/semana35/camera11/100_BTCF/IMG_0907.JPG,GT,4.0.1a,2,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.1556
input/semana35/camera11/100_BTCF/IMG_0907.JPG,GT,4.0.1a,3,febff896-db40-4ac8-bcfe-5bb99a600950,mammalia,cetartiodactyla,cervidae,odocoileus,hemionus,mule deer,,0.0048
input/semana35/camera11/100_BTCF/IMG_0907.JPG,GT,4.0.1a,4,eb3829b0-772e-4088-ae90-f11b9fe38284,mammalia,cetartiodactyla,cervidae,cervus,elaphus,red deer,,0.0031
input/semana35/camera11/100_BTCF/IMG_0907.JPG,GT,4.0.1a,5,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.0029
input/semana35/camera11/100_BTCF/IMG_0908.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.6109
input/semana35/camera11/100_BTCF/IMG_0908.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.2967
input/semana35/camera11/100_BTCF/IMG_0908.JPG,GT,4.0.1a,3,15abc3f7-7155-450e-a590-1730ee9a1adb,mammalia,carnivora,canidae,canis,aureus,golden jackal,,0.0126
input/semana35/camera11/100_BTCF/IMG_0908.JPG,GT,4.0.1a,4,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.0101
input/semana35/camera11/100_BTCF/IMG_0908.JPG,GT,4.0.1a,5,189cdd40-b83d-48d1-a4fa-e43a104f2a23,mammalia,cetartiodactyla,bovidae,capra,aegagrus hircus,domestic goat,,0.0077
input/semana35/camera11/100_BTCF/IMG_0909.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.7657
input/semana35/camera11/100_BTCF/IMG_0909.JPG,GT,4.0.1a,2,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.0724
input/semana35/camera11/100_BTCF/IMG_0909.JPG,GT,4.0.1a,3,eb3829b0-772e-4088-ae90-f11b9fe38284,mammalia,cetartiodactyla,cervidae,cervus,elaphus,red deer,,0.026
input/semana35/camera11/100_BTCF/IMG_0909.JPG,GT,4.0.1a,4,317171d7-d306-4e71-9a4a-33e62012076b,mammalia,cetartiodactyla,cervidae,capreolus,capreolus,european roe deer,,0.0211
input/semana35/camera11/100_BTCF/IMG_0909.JPG,GT,4.0.1a,5,febff896-db40-4ac8-bcfe-5bb99a600950,mammalia,cetartiodactyla,cervidae,odocoileus,hemionus,mule deer,,0.0194
input/semana35/camera11/100_BTCF/IMG_0910.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.8645
input/semana35/camera11/100_BTCF/IMG_0910.JPG,GT,4.0.1a,2,86f5b978-4f30-40cc-bd08-be9e3fba27a0,mammalia,rodentia,sciuridae,sciurus,carolinensis,eastern gray squirrel,,0.0633
input/semana35/camera11/100_BTCF/IMG_0910.JPG,GT,4.0.1a,3,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0139
input/semana35/camera11/100_BTCF/IMG_0910.JPG,GT,4.0.1a,4,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0051
input/semana35/camera11/100_BTCF/IMG_0910.JPG,GT,4.0.1a,5,e07c537d-08b8-4c31-9768-51e4adf5a5ab,mammalia,rodentia,sciuridae,sciurus,niger,eastern fox squirrel,,0.0046
input/semana35/camera11/100_BTCF/IMG_0911.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9996
input/semana35/camera11/100_BTCF/IMG_0911.JPG,GT,4.0.1a,2,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.0
input/semana35/camera11/100_BTCF/IMG_0911.JPG,GT,4.0.1a,3,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0
input/semana35/camera11/100_BTCF/IMG_0911.JPG,GT,4.0.1a,4,96a61999-e7b0-4442-8a6b-9c2ea3a38d98,reptilia,squamata,varanidae,varanus,varius,lace monitor,,0.0
input/semana35/camera11/100_BTCF/IMG_0911.JPG,GT,4.0.1a,5,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.0
input/semana35/camera11/100_BTCF/IMG_0912.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9996
input/semana35/camera11/100_BTCF/IMG_0912.JPG,GT,4.0.1a,2,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0001
input/semana35/camera11/100_BTCF/IMG_0912.JPG,GT,4.0.1a,3,86f5b978-4f30-40cc-bd08-be9e3fba27a0,mammalia,rodentia,sciuridae,sciurus,carolinensis,eastern gray squirrel,,0.0
input/semana35/camera11/100_BTCF/IMG_0912.JPG,GT,4.0.1a,4,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.0
input/semana35/camera11/100_BTCF/IMG_0912.JPG,GT,4.0.1a,5,94d8284e-6193-43b5-b80c-9029cf951675,aves,galliformes,phasianidae,meleagris,gallopavo,wild turkey,,0.0
input/semana35/camera11/100_BTCF/IMG_0913.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9949
input/semana35/camera11/100_BTCF/IMG_0913.JPG,GT,4.0.1a,2,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.0029
input/semana35/camera11/100_BTCF/IMG_0913.JPG,GT,4.0.1a,3,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.0007
input/semana35/camera11/100_BTCF/IMG_0913.JPG,GT,4.0.1a,4,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0002
input/semana35/camera11/100_BTCF/IMG_0913.JPG,GT,4.0.1a,5,86f5b978-4f30-40cc-bd08-be9e3fba27a0,mammalia,rodentia,sciuridae,sciurus,carolinensis,eastern gray squirrel,,0.0001
input/semana35/camera11/100_BTCF/IMG_0914.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9916
input/semana35/camera11/100_BTCF/IMG_0914.JPG,GT,4.0.1a,2,86f5b978-4f30-40cc-bd08-be9e3fba27a0,mammalia,rodentia,sciuridae,sciurus,carolinensis,eastern gray squirrel,,0.0012
input/semana35/camera11/100_BTCF/IMG_0914.JPG,GT,4.0.1a,3,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.0007
input/semana35/camera11/100_BTCF/IMG_0914.JPG,GT,4.0.1a,4,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0006
input/semana35/camera11/100_BTCF/IMG_0914.JPG,GT,4.0.1a,5,f2d233e3-80e3-433d-9687-e29ecc7a467a,mammalia,,,,,mammal,,0.0004
input/semana35/camera11/100_BTCF/IMG_0915.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9822
input/semana35/camera11/100_BTCF/IMG_0915.JPG,GT,4.0.1a,2,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.0025
input/semana35/camera11/100_BTCF/IMG_0915.JPG,GT,4.0.1a,3,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.002
input/semana35/camera11/100_BTCF/IMG_0915.JPG,GT,4.0.1a,4,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.0019
input/semana35/camera11/100_BTCF/IMG_0915.JPG,GT,4.0.1a,5,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.0012
input/semana35/camera11/100_BTCF/IMG_0916.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9797
input/semana35/camera11/100_BTCF/IMG_0916.JPG,GT,4.0.1a,2,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.0106
input/semana35/camera11/100_BTCF/IMG_0916.JPG,GT,4.0.1a,3,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0015
input/semana35/camera11/100_BTCF/IMG_0916.JPG,GT,4.0.1a,4,189cdd40-b83d-48d1-a4fa-e43a104f2a23,mammalia,cetartiodactyla,bovidae,capra,aegagrus hircus,domestic goat,,0.0015
input/semana35/camera11/100_BTCF/IMG_0916.JPG,GT,4.0.1a,5,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.0011
input/semana35/camera11/100_BTCF/IMG_0917.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9971
